"column_name","sample_id","portion_id","analyte_id","aliquot_id"
"patient_samples_sample-3_portions_portion_slides_slide-6_image_file_name","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-6_is_derived_from_ffpe","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-6_percent_lymphocyte_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-6_percent_monocyte_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-6_percent_necrosis","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-6_percent_neutrophil_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-6_percent_normal_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-6_percent_stromal_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-6_percent_tumor_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-6_percent_tumor_nuclei","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-6_section_location","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide_bcr_slide_barcode","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide_bcr_slide_uuid","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide_image_file_name","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide_is_derived_from_ffpe","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide_percent_lymphocyte_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide_percent_monocyte_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide_percent_necrosis","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide_percent_neutrophil_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide_percent_normal_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide_percent_stromal_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide_percent_tumor_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide_percent_tumor_nuclei","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide_section_location","3","1","1","1"
"patient_samples_sample-3_portions_portion_weight","3","1","1","1"
"patient_samples_sample-3_portions_portion_year_of_creation","3","1","1","1"
"patient_samples_sample-3_portions_shipment_portion_bcr_shipment_portion_uuid","3","1","1","1"
"patient_samples_sample-3_portions_shipment_portion_center_id","3","1","1","1"
"patient_samples_sample-3_portions_shipment_portion_is_ffpe","3","1","1","1"
"patient_samples_sample-3_portions_shipment_portion_plate_id","3","1","1","1"
"patient_samples_sample-3_portions_shipment_portion_portion_number","3","1","1","1"
"patient_samples_sample-3_portions_shipment_portion_portion_sequence","3","1","1","1"
"patient_samples_sample-3_portions_shipment_portion_shipment_portion_bcr_aliquot_barcode","3","1","1","1"
"patient_samples_sample-3_portions_shipment_portion_shipment_portion_day_of_shipment","3","1","1","1"
"patient_samples_sample-3_portions_shipment_portion_shipment_portion_month_of_shipment","3","1","1","1"
"patient_samples_sample-3_portions_shipment_portion_shipment_portion_year_of_shipment","3","1","1","1"
"patient_samples_sample-3_sample_type","3","1","1","1"
"patient_samples_sample-3_sample_type_id","3","1","1","1"
"patient_samples_sample-3_vial_number","3","1","1","1"
"patient_samples_sample-4_bcr_sample_barcode","4","1","1","1"
"patient_samples_sample-4_bcr_sample_uuid","4","1","1","1"
"patient_samples_sample-4_days_to_collection","4","1","1","1"
"patient_samples_sample-4_initial_weight","4","1","1","1"
"patient_samples_sample-4_is_ffpe","4","1","1","1"
"patient_samples_sample-4_oct_embedded","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_a260_a280_ratio","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot-2_bcr_aliquot_barcode","4","1","2","2"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot-2_bcr_aliquot_uuid","4","1","2","2"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot-2_biospecimen_barcode_bottom","4","1","2","2"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot-2_center_id","4","1","2","2"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot-2_concentration","4","1","2","2"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot-2_day_of_shipment","4","1","2","2"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot-2_is_derived_from_ffpe","4","1","2","2"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot-2_month_of_shipment","4","1","2","2"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot-2_plate_column","4","1","2","2"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot-2_plate_id","4","1","2","2"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot-2_plate_row","4","1","2","2"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot-2_quantity","4","1","2","2"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot-2_source_center","4","1","2","2"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot-2_volume","4","1","2","2"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot-2_year_of_shipment","4","1","2","2"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot_bcr_aliquot_barcode","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot_bcr_aliquot_uuid","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot_biospecimen_barcode_bottom","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot_center_id","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot_concentration","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot_day_of_shipment","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot_is_derived_from_ffpe","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot_month_of_shipment","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot_plate_column","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot_plate_id","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot_plate_row","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot_quantity","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot_source_center","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot_volume","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_aliquots_aliquot_year_of_shipment","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_amount","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_analyte_type","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_analyte_type_id","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_bcr_analyte_barcode","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_bcr_analyte_uuid","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_concentration","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_gel_image_file","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_is_derived_from_ffpe","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_protocols_protocol_experimental_protocol_type","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_rna_ratio_28s_18s","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_rna_rinvalue","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_spectrophotometer_method","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-2_subportion_sequence","4","1","2","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_aliquots_aliquot_bcr_aliquot_barcode","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_aliquots_aliquot_bcr_aliquot_uuid","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_aliquots_aliquot_biospecimen_barcode_bottom","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_aliquots_aliquot_center_id","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_aliquots_aliquot_concentration","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_aliquots_aliquot_day_of_shipment","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_aliquots_aliquot_is_derived_from_ffpe","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_aliquots_aliquot_month_of_shipment","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_aliquots_aliquot_plate_column","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_aliquots_aliquot_plate_id","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_aliquots_aliquot_plate_row","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_aliquots_aliquot_quantity","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_aliquots_aliquot_source_center","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_aliquots_aliquot_volume","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_aliquots_aliquot_year_of_shipment","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_analyte_type","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_analyte_type_id","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_bcr_analyte_barcode","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_bcr_analyte_uuid","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_dna_normal_tumor_genotype_match","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_dna_pcr_amplification_successful","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_gel_image_file","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_is_derived_from_ffpe","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_protocols_protocol_experimental_protocol_type","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-3_subportion_sequence","4","1","3","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_aliquots_aliquot_bcr_aliquot_barcode","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_aliquots_aliquot_bcr_aliquot_uuid","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_aliquots_aliquot_biospecimen_barcode_bottom","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_aliquots_aliquot_center_id","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_aliquots_aliquot_concentration","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_aliquots_aliquot_day_of_shipment","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_aliquots_aliquot_is_derived_from_ffpe","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_aliquots_aliquot_month_of_shipment","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_aliquots_aliquot_plate_column","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_aliquots_aliquot_plate_id","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_aliquots_aliquot_plate_row","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_aliquots_aliquot_quantity","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_aliquots_aliquot_source_center","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_aliquots_aliquot_volume","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_aliquots_aliquot_year_of_shipment","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_analyte_type","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_analyte_type_id","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_bcr_analyte_barcode","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_bcr_analyte_uuid","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_dna_normal_tumor_genotype_match","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_dna_pcr_amplification_successful","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_gel_image_file","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_is_derived_from_ffpe","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_protocols_protocol_experimental_protocol_type","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte-4_subportion_sequence","4","1","4","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_a260_a280_ratio","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-2_bcr_aliquot_barcode","4","1","1","2"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-2_bcr_aliquot_uuid","4","1","1","2"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-2_biospecimen_barcode_bottom","4","1","1","2"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-2_center_id","4","1","1","2"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-2_concentration","4","1","1","2"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-2_day_of_shipment","4","1","1","2"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-2_is_derived_from_ffpe","4","1","1","2"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-2_month_of_shipment","4","1","1","2"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-2_plate_column","4","1","1","2"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-2_plate_id","4","1","1","2"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-2_plate_row","4","1","1","2"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-2_quantity","4","1","1","2"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-2_source_center","4","1","1","2"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-2_volume","4","1","1","2"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-2_year_of_shipment","4","1","1","2"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-3_bcr_aliquot_barcode","4","1","1","3"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-3_bcr_aliquot_uuid","4","1","1","3"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-3_biospecimen_barcode_bottom","4","1","1","3"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-3_center_id","4","1","1","3"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-3_concentration","4","1","1","3"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-3_day_of_shipment","4","1","1","3"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-3_is_derived_from_ffpe","4","1","1","3"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-3_month_of_shipment","4","1","1","3"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-3_plate_column","4","1","1","3"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-3_plate_id","4","1","1","3"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-3_plate_row","4","1","1","3"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-3_quantity","4","1","1","3"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-3_source_center","4","1","1","3"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-3_volume","4","1","1","3"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-3_year_of_shipment","4","1","1","3"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-4_bcr_aliquot_barcode","4","1","1","4"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-4_bcr_aliquot_uuid","4","1","1","4"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-4_biospecimen_barcode_bottom","4","1","1","4"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-4_center_id","4","1","1","4"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-4_concentration","4","1","1","4"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-4_day_of_shipment","4","1","1","4"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-4_is_derived_from_ffpe","4","1","1","4"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-4_month_of_shipment","4","1","1","4"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-4_plate_column","4","1","1","4"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-4_plate_id","4","1","1","4"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-4_plate_row","4","1","1","4"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-4_quantity","4","1","1","4"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-4_source_center","4","1","1","4"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-4_volume","4","1","1","4"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-4_year_of_shipment","4","1","1","4"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-5_bcr_aliquot_barcode","4","1","1","5"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-5_bcr_aliquot_uuid","4","1","1","5"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-5_biospecimen_barcode_bottom","4","1","1","5"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-5_center_id","4","1","1","5"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-5_concentration","4","1","1","5"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-5_day_of_shipment","4","1","1","5"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-5_is_derived_from_ffpe","4","1","1","5"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-5_month_of_shipment","4","1","1","5"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-5_plate_column","4","1","1","5"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-5_plate_id","4","1","1","5"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-5_plate_row","4","1","1","5"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-5_quantity","4","1","1","5"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-5_source_center","4","1","1","5"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-5_volume","4","1","1","5"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot-5_year_of_shipment","4","1","1","5"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot_bcr_aliquot_barcode","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot_bcr_aliquot_uuid","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot_biospecimen_barcode_bottom","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot_center_id","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot_concentration","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot_day_of_shipment","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot_is_derived_from_ffpe","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot_month_of_shipment","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot_plate_column","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot_plate_id","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot_plate_row","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot_quantity","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot_source_center","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot_volume","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_aliquots_aliquot_year_of_shipment","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_amount","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_analyte_type","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_analyte_type_id","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_bcr_analyte_barcode","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_bcr_analyte_uuid","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_concentration","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_dna_normal_tumor_genotype_match","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_dna_pcr_amplification_successful","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_gel_image_file","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_is_derived_from_ffpe","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_protocols_protocol_experimental_protocol_type","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_spectrophotometer_method","4","1","1","1"
"patient_samples_sample-4_portions_portion_analytes_analyte_subportion_sequence","4","1","1","1"
"patient_samples_sample-4_portions_portion_bcr_portion_barcode","4","1","1","1"
"patient_samples_sample-4_portions_portion_bcr_portion_uuid","4","1","1","1"
"patient_samples_sample-4_portions_portion_day_of_creation","4","1","1","1"
"patient_samples_sample-4_portions_portion_is_ffpe","4","1","1","1"
"patient_samples_sample-4_portions_portion_month_of_creation","4","1","1","1"
"patient_samples_sample-4_portions_portion_portion_number","4","1","1","1"
"patient_samples_sample-4_portions_portion_portion_sequence","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide-2_bcr_slide_barcode","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide-2_bcr_slide_uuid","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide-2_image_file_name","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide-2_is_derived_from_ffpe","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide-2_percent_lymphocyte_infiltration","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide-2_percent_monocyte_infiltration","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide-2_percent_necrosis","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide-2_percent_neutrophil_infiltration","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide-2_percent_normal_cells","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide-2_percent_stromal_cells","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide-2_percent_tumor_cells","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide-2_percent_tumor_nuclei","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide-2_section_location","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide_bcr_slide_barcode","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide_bcr_slide_uuid","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide_image_file_name","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide_is_derived_from_ffpe","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide_percent_lymphocyte_infiltration","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide_percent_monocyte_infiltration","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide_percent_necrosis","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide_percent_neutrophil_infiltration","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide_percent_normal_cells","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide_percent_stromal_cells","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide_percent_tumor_cells","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide_percent_tumor_nuclei","4","1","1","1"
"patient_samples_sample-4_portions_portion_slides_slide_section_location","4","1","1","1"
"patient_samples_sample-4_portions_portion_weight","4","1","1","1"
"patient_samples_sample-4_portions_portion_year_of_creation","4","1","1","1"
"patient_samples_sample-4_portions_shipment_portion_bcr_shipment_portion_uuid","4","1","1","1"
"patient_samples_sample-4_portions_shipment_portion_center_id","4","1","1","1"
"patient_samples_sample-4_portions_shipment_portion_is_ffpe","4","1","1","1"
"patient_samples_sample-4_portions_shipment_portion_plate_id","4","1","1","1"
"patient_samples_sample-4_portions_shipment_portion_portion_number","4","1","1","1"
"patient_samples_sample-4_portions_shipment_portion_shipment_portion_bcr_aliquot_barcode","4","1","1","1"
"patient_samples_sample-4_portions_shipment_portion_shipment_portion_day_of_shipment","4","1","1","1"
"patient_samples_sample-4_portions_shipment_portion_shipment_portion_month_of_shipment","4","1","1","1"
"patient_samples_sample-4_portions_shipment_portion_shipment_portion_year_of_shipment","4","1","1","1"
"patient_samples_sample-4_sample_type","4","1","1","1"
"patient_samples_sample-4_sample_type_id","4","1","1","1"
"patient_samples_sample-4_vial_number","4","1","1","1"
"patient_samples_sample_bcr_sample_barcode","1","1","1","1"
"patient_samples_sample_bcr_sample_uuid","1","1","1","1"
"patient_samples_sample_days_to_collection","1","1","1","1"
"patient_samples_sample_diagnostic_slides_ffpe_slide_uuid","1","1","1","1"
"patient_samples_sample_diagnostic_slides_ffpe_slide_uuid-2","1","1","1","1"
"patient_samples_sample_diagnostic_slides_ffpe_slide_uuid-3","1","1","1","1"
"patient_samples_sample_diagnostic_slides_ffpe_slide_uuid-4","1","1","1","1"
"patient_samples_sample_initial_weight","1","1","1","1"
"patient_samples_sample_is_ffpe","1","1","1","1"
"patient_samples_sample_oct_embedded","1","1","1","1"
"patient_samples_sample_pathology_report_file_name","1","1","1","1"
"patient_samples_sample_pathology_report_uuid","1","1","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_a260_a280_ratio","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_aliquots_aliquot_bcr_aliquot_barcode","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_aliquots_aliquot_bcr_aliquot_uuid","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_aliquots_aliquot_biospecimen_barcode_bottom","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_aliquots_aliquot_center_id","1","2","1","1"
